timestamp,sim_time,image,steering,speed,command
20260624_180831_825983,1032.128,20260624_180831_825983.png,0.08448,50,2
20260624_180831_938546,1032.24,20260624_180831_938546.png,0.09486,50,2
20260624_180832_066590,1032.352,20260624_180832_066590.png,0.11661,50,2
20260624_180832_177282,1032.464,20260624_180832_177282.png,0.08495,50,2
20260624_180832_292133,1032.576,20260624_180832_292133.png,0.10265,50,2
20260624_180832_417879,1032.688,20260624_180832_417879.png,0.07827,50,2
20260624_180832_530810,1032.8,20260624_180832_530810.png,0.06747,50,2
20260624_180832_674688,1032.912,20260624_180832_674688.png,0.05758,50,2
20260624_180832_883733,1033.12,20260624_180832_883733.png,0.00883,50,2
20260624_180833_107422,1033.328,20260624_180833_107422.png,-0.0162,50,2
20260624_180833_331024,1033.536,20260624_180833_331024.png,-0.01642,50,2
20260624_180853_219586,1052.4,20260624_180853_219586.png,0,30,5
20260624_180853_441356,1052.608,20260624_180853_441356.png,0,30,5
20260624_180853_554717,1052.72,20260624_180853_554717.png,0.1,30,4
20260624_180853_681401,1052.832,20260624_180853_681401.png,0.1,30,4
20260624_180853_793985,1052.944,20260624_180853_793985.png,0.1,30,4
20260624_180853_921739,1053.056,20260624_180853_921739.png,0.1,30,4
20260624_180854_033074,1053.168,20260624_180854_033074.png,0.1,30,4
20260624_180854_146497,1053.28,20260624_180854_146497.png,0.1,30,4
20260624_180854_273428,1053.392,20260624_180854_273428.png,0.1,30,4
20260624_180854_387903,1053.504,20260624_180854_387903.png,0.1,30,4
20260624_180854_500989,1053.616,20260624_180854_500989.png,0.1,30,4
20260624_180854_625495,1053.728,20260624_180854_625495.png,0.1,30,4
20260624_180854_738868,1053.84,20260624_180854_738868.png,0.1,30,4
20260624_180854_866561,1053.952,20260624_180854_866561.png,0.1,30,4
20260624_180854_979073,1054.064,20260624_180854_979073.png,0.1,30,4
20260624_180855_091590,1054.176,20260624_180855_091590.png,0.1,30,4
20260624_180855_218097,1054.288,20260624_180855_218097.png,0.1,30,4
20260624_180855_330486,1054.4,20260624_180855_330486.png,0.1,30,4
20260624_180855_457968,1054.512,20260624_180855_457968.png,0.1,30,4
20260624_180855_571277,1054.624,20260624_180855_571277.png,0.1,30,4
20260624_180855_794927,1054.832,20260624_180855_794927.png,0.01209,30,5
20260624_180856_003296,1055.04,20260624_180856_003296.png,0.00146,30,5
20260624_180856_194034,1055.216,20260624_180856_194034.png,0.04029,30,4
20260624_180856_307605,1055.328,20260624_180856_307605.png,0.1,30,4
20260624_180856_433721,1055.44,20260624_180856_433721.png,0.1,30,4
20260624_180856_548347,1055.552,20260624_180856_548347.png,0.1,30,4
20260624_180856_674587,1055.664,20260624_180856_674587.png,0.1,30,4
20260624_180856_785805,1055.776,20260624_180856_785805.png,0.1,30,4
20260624_180856_898977,1055.888,20260624_180856_898977.png,0.1,30,4
20260624_180857_025693,1056,20260624_180857_025693.png,0.1,30,4
20260624_180857_139283,1056.112,20260624_180857_139283.png,0.1,30,4
20260624_180857_266106,1056.224,20260624_180857_266106.png,0.1,30,4
20260624_180857_380085,1056.336,20260624_180857_380085.png,0.1,30,4
20260624_180857_492608,1056.448,20260624_180857_492608.png,0.1,30,4
20260624_180857_621534,1056.56,20260624_180857_621534.png,0.1,30,4
20260624_180857_733487,1056.672,20260624_180857_733487.png,0.1,30,4
20260624_180857_848051,1056.784,20260624_180857_848051.png,0.1,30,4
20260624_180857_972046,1056.896,20260624_180857_972046.png,0.1,30,4
20260624_180858_084555,1057.008,20260624_180858_084555.png,0.1,30,4
20260624_180858_212344,1057.12,20260624_180858_212344.png,0.1,30,4
20260624_180858_324806,1057.232,20260624_180858_324806.png,0.1,30,4
20260624_180858_436301,1057.344,20260624_180858_436301.png,0.1,30,4
20260624_180858_565142,1057.456,20260624_180858_565142.png,0.1,30,4
20260624_180858_677054,1057.568,20260624_180858_677054.png,0.1,30,4
20260624_180858_804646,1057.68,20260624_180858_804646.png,0.1,30,4
20260624_180858_917771,1057.792,20260624_180858_917771.png,0.1,30,4
20260624_180859_028227,1057.904,20260624_180859_028227.png,0.1,30,4
20260624_180859_156502,1058.016,20260624_180859_156502.png,0.1,30,4
20260624_180859_269605,1058.128,20260624_180859_269605.png,0.1,30,4
20260624_180859_396835,1058.24,20260624_180859_396835.png,0.1,30,4
20260624_180859_508903,1058.352,20260624_180859_508903.png,0.1,30,4
20260624_180859_621144,1058.464,20260624_180859_621144.png,0.1,30,4
20260624_180859_748635,1058.576,20260624_180859_748635.png,0.1,30,4
20260624_180859_860588,1058.688,20260624_180859_860588.png,0.1,30,4
20260624_180859_976791,1058.8,20260624_180859_976791.png,0.1,30,4
20260624_180900_100812,1058.912,20260624_180900_100812.png,0.085,30,5
20260624_180900_324700,1059.12,20260624_180900_324700.png,0.01028,30,5
20260624_180900_531618,1059.328,20260624_180900_531618.png,0.00124,30,5
20260624_180906_116177,1064.608,20260624_180906_116177.png,0,30,5
20260624_180906_322659,1064.816,20260624_180906_322659.png,0,30,5
20260624_180906_547534,1065.024,20260624_180906_547534.png,0,30,5
20260624_180906_772041,1065.232,20260624_180906_772041.png,0,30,5
20260624_180906_996231,1065.44,20260624_180906_996231.png,0,30,5
20260624_180907_203698,1065.648,20260624_180907_203698.png,0,30,5
20260624_180907_426700,1065.856,20260624_180907_426700.png,0,30,5
20260624_180907_651793,1066.064,20260624_180907_651793.png,0,30,5
20260624_180907_859885,1066.272,20260624_180907_859885.png,0,30,5
20260624_180908_082602,1066.48,20260624_180908_082602.png,0,30,5
20260624_180908_307618,1066.688,20260624_180908_307618.png,0,30,5
20260624_180908_531988,1066.896,20260624_180908_531988.png,0,30,5
20260624_180908_739300,1067.104,20260624_180908_739300.png,0.04,30,4
20260624_180908_867920,1067.216,20260624_180908_867920.png,0.1,30,4
20260624_180908_979727,1067.328,20260624_180908_979727.png,0.1,30,4
20260624_180909_094449,1067.44,20260624_180909_094449.png,0.1,30,4
20260624_180909_219271,1067.552,20260624_180909_219271.png,0.06141,30,5
20260624_180909_442887,1067.76,20260624_180909_442887.png,0.00743,30,5
20260624_180909_587261,1067.904,20260624_180909_587261.png,0.04202,30,4
20260624_180909_700178,1068.016,20260624_180909_700178.png,0.1,30,4
20260624_180909_826187,1068.128,20260624_180909_826187.png,0.1,30,4
20260624_180909_936879,1068.24,20260624_180909_936879.png,0.1,30,4
20260624_180910_064198,1068.352,20260624_180910_064198.png,0.1,30,4
20260624_180910_179251,1068.464,20260624_180910_179251.png,0.1,30,4
20260624_180910_291120,1068.576,20260624_180910_291120.png,0.1,30,4
20260624_180910_417032,1068.688,20260624_180910_417032.png,0.1,30,4
20260624_180910_530718,1068.8,20260624_180910_530718.png,0.1,30,4
20260624_180910_656048,1068.912,20260624_180910_656048.png,0.1,30,4
20260624_180910_769990,1069.024,20260624_180910_769990.png,0.1,30,4
20260624_180910_882503,1069.136,20260624_180910_882503.png,0.1,30,4
20260624_180911_009173,1069.248,20260624_180911_009173.png,0.1,30,4
20260624_180911_122970,1069.36,20260624_180911_122970.png,0.1,30,4
20260624_180911_249122,1069.472,20260624_180911_249122.png,0.1,30,4
20260624_180911_360772,1069.584,20260624_180911_360772.png,0.1,30,4
20260624_180911_475244,1069.696,20260624_180911_475244.png,0.1,30,4
20260624_180911_601509,1069.808,20260624_180911_601509.png,0.1,30,4
20260624_180911_713658,1069.92,20260624_180911_713658.png,0.1,30,4
20260624_180911_829711,1070.032,20260624_180911_829711.png,0.1,30,4
20260624_180911_953291,1070.144,20260624_180911_953291.png,0.1,30,4
20260624_180912_067238,1070.256,20260624_180912_067238.png,0.1,30,4
20260624_180912_192838,1070.368,20260624_180912_192838.png,0.1,30,4
20260624_180912_307591,1070.48,20260624_180912_307591.png,0.1,30,4
20260624_180912_419010,1070.592,20260624_180912_419010.png,0.1,30,4
20260624_180912_544766,1070.704,20260624_180912_544766.png,0.1,30,4
20260624_180912_657991,1070.816,20260624_180912_657991.png,0.1,30,4
20260624_180912_785596,1070.928,20260624_180912_785596.png,0.1,30,4
20260624_180912_896848,1071.04,20260624_180912_896848.png,0.1,30,4
20260624_180913_011161,1071.152,20260624_180913_011161.png,0.1,30,4
20260624_180913_136545,1071.264,20260624_180913_136545.png,0.1,30,4
20260624_180913_251284,1071.376,20260624_180913_251284.png,0.1,30,4
20260624_180913_376359,1071.488,20260624_180913_376359.png,0.1,30,4
20260624_180913_490807,1071.6,20260624_180913_490807.png,0.1,30,4
20260624_180913_602863,1071.712,20260624_180913_602863.png,0.1,30,4
20260624_180913_729832,1071.824,20260624_180913_729832.png,0.1,30,4
20260624_180913_842460,1071.936,20260624_180913_842460.png,0.1,30,4
20260624_180913_956907,1072.048,20260624_180913_956907.png,0.1,30,4
20260624_180914_178591,1072.256,20260624_180914_178591.png,0.01209,30,5
20260624_180914_402013,1072.464,20260624_180914_402013.png,0.00146,30,5
20260624_180914_625596,1072.672,20260624_180914_625596.png,0.00018,30,5
20260624_180914_738473,1072.784,20260624_180914_738473.png,0.04007,30,4
20260624_180914_850264,1072.896,20260624_180914_850264.png,0.1,30,4
20260624_180914_977081,1073.008,20260624_180914_977081.png,0.1,30,4
20260624_180915_090769,1073.12,20260624_180915_090769.png,0.1,30,4
20260624_180915_217233,1073.232,20260624_180915_217233.png,0.1,30,4
20260624_180915_330922,1073.344,20260624_180915_330922.png,0.1,30,4
20260624_180915_443303,1073.456,20260624_180915_443303.png,0.1,30,4
20260624_180915_569531,1073.568,20260624_180915_569531.png,0.1,30,4
20260624_180915_682621,1073.68,20260624_180915_682621.png,0.085,30,5
20260624_180915_905597,1073.888,20260624_180915_905597.png,0.01028,30,5
20260624_180916_129541,1074.096,20260624_180916_129541.png,0.00124,30,5
20260624_180916_339296,1074.304,20260624_180916_339296.png,0.00015,30,5
20260624_180916_562944,1074.512,20260624_180916_562944.png,0.04002,30,4
20260624_180916_674076,1074.624,20260624_180916_674076.png,0.1,30,4
20260624_180916_899663,1074.832,20260624_180916_899663.png,0.01422,30,5
20260624_180917_121288,1075.04,20260624_180917_121288.png,0.00172,30,5
20260624_180917_281378,1075.2,20260624_180917_281378.png,-0.07953,30,3
20260624_180917_408803,1075.312,20260624_180917_408803.png,-0.07225,30,5
20260624_180917_632730,1075.52,20260624_180917_632730.png,-0.00874,30,5
20260624_180917_842619,1075.728,20260624_180917_842619.png,-0.00106,30,5
20260624_180918_066558,1075.936,20260624_180918_066558.png,-0.00013,30,5
20260624_180918_288842,1076.144,20260624_180918_288842.png,-0.00002,30,5
20260624_180918_499080,1076.352,20260624_180918_499080.png,0,30,5
20260624_180918_721640,1076.56,20260624_180918_721640.png,0,30,5
20260624_180918_945830,1076.768,20260624_180918_945830.png,0,30,5
20260624_180919_169480,1076.976,20260624_180919_169480.png,0,30,5
20260624_180919_379565,1077.184,20260624_180919_379565.png,0,30,5
20260624_180919_505081,1077.296,20260624_180919_505081.png,0.1,30,4
20260624_180919_618843,1077.408,20260624_180919_618843.png,0.0522,30,5
20260624_180919_841539,1077.616,20260624_180919_841539.png,0.00631,30,5
20260624_180920_065168,1077.824,20260624_180920_065168.png,0.00076,30,5
20260624_180920_276033,1078.032,20260624_180920_276033.png,0.00009,30,5
20260624_180920_498055,1078.24,20260624_180920_498055.png,0.00001,30,5
20260624_180920_720091,1078.448,20260624_180920_720091.png,0,30,5
20260624_180920_930822,1078.656,20260624_180920_930822.png,0,30,5
20260624_180921_155204,1078.864,20260624_180921_155204.png,0,30,5
20260624_180921_378662,1079.072,20260624_180921_378662.png,0,30,5
20260624_180921_601574,1079.28,20260624_180921_601574.png,0,30,5
20260624_180921_811923,1079.488,20260624_180921_811923.png,0,30,5
20260624_180922_033562,1079.696,20260624_180922_033562.png,0,30,5
20260624_180922_257268,1079.904,20260624_180922_257268.png,0,30,5
20260624_180922_467835,1080.112,20260624_180922_467835.png,0,30,5
20260624_180922_691327,1080.32,20260624_180922_691327.png,0,30,5
20260624_180922_914242,1080.528,20260624_180922_914242.png,0,30,5
20260624_180923_136553,1080.736,20260624_180923_136553.png,0,30,5
20260624_180923_345973,1080.944,20260624_180923_345973.png,0,30,5
20260624_180923_570361,1081.152,20260624_180923_570361.png,0,30,5
20260624_180923_793674,1081.36,20260624_180923_793674.png,0,30,5
20260624_180924_017270,1081.568,20260624_180924_017270.png,0,30,5
20260624_180924_162547,1081.712,20260624_180924_162547.png,0.04,30,4
20260624_180924_273670,1081.824,20260624_180924_273670.png,0.1,30,4
20260624_180924_400615,1081.936,20260624_180924_400615.png,0.1,30,4
20260624_180924_514731,1082.048,20260624_180924_514731.png,0.085,30,5
20260624_180924_737448,1082.256,20260624_180924_737448.png,0.01028,30,5
20260624_180924_850372,1082.368,20260624_180924_850372.png,0.04388,30,4
20260624_180924_977547,1082.48,20260624_180924_977547.png,0.1,30,4
20260624_180925_091523,1082.592,20260624_180925_091523.png,0.1,30,4
20260624_180925_205556,1082.704,20260624_180925_205556.png,0.1,30,4
20260624_180925_328709,1082.816,20260624_180925_328709.png,0.1,30,4
20260624_180925_442456,1082.928,20260624_180925_442456.png,0.1,30,4
20260624_180925_568562,1083.04,20260624_180925_568562.png,0.1,30,4
20260624_180925_680592,1083.152,20260624_180925_680592.png,0.1,30,4
20260624_180925_795330,1083.264,20260624_180925_795330.png,0.1,30,4
20260624_180925_921678,1083.376,20260624_180925_921678.png,0.1,30,4
20260624_180926_034168,1083.488,20260624_180926_034168.png,0.1,30,4
20260624_180926_160814,1083.6,20260624_180926_160814.png,0.1,30,4
20260624_180926_274818,1083.712,20260624_180926_274818.png,0.1,30,4
20260624_180926_387092,1083.824,20260624_180926_387092.png,0.1,30,4
20260624_180926_512826,1083.936,20260624_180926_512826.png,0.1,30,4
20260624_180926_625455,1084.048,20260624_180926_625455.png,0.1,30,4
20260624_180926_753417,1084.16,20260624_180926_753417.png,0.1,30,4
20260624_180926_867545,1084.272,20260624_180926_867545.png,0.1,30,4
20260624_180926_978162,1084.384,20260624_180926_978162.png,0.1,30,4
20260624_180927_104749,1084.496,20260624_180927_104749.png,0.1,30,4
20260624_180927_219213,1084.608,20260624_180927_219213.png,0.1,30,4
20260624_180927_335283,1084.72,20260624_180927_335283.png,0.1,30,4
20260624_180927_459074,1084.832,20260624_180927_459074.png,0.1,30,4
20260624_180927_570997,1084.944,20260624_180927_570997.png,0.1,30,4
20260624_180927_696023,1085.056,20260624_180927_696023.png,0.1,30,4
20260624_180927_810703,1085.168,20260624_180927_810703.png,0.1,30,4
20260624_180927_923382,1085.28,20260624_180927_923382.png,0.1,30,4
20260624_180928_048890,1085.392,20260624_180928_048890.png,0.1,30,4
20260624_180928_162715,1085.504,20260624_180928_162715.png,0.1,30,4
20260624_180928_288741,1085.616,20260624_180928_288741.png,0.1,30,4
20260624_180928_403066,1085.728,20260624_180928_403066.png,0.1,30,4
20260624_180928_514701,1085.84,20260624_180928_514701.png,0.1,30,4
20260624_180928_640200,1085.952,20260624_180928_640200.png,0.1,30,4
20260624_180928_754514,1086.064,20260624_180928_754514.png,0.1,30,4
20260624_180928_880975,1086.176,20260624_180928_880975.png,0.1,30,4
20260624_180928_992918,1086.288,20260624_180928_992918.png,0.1,30,4
20260624_180929_106341,1086.4,20260624_180929_106341.png,0.1,30,4
20260624_180929_232228,1086.512,20260624_180929_232228.png,0.1,30,4
20260624_180929_345324,1086.624,20260624_180929_345324.png,0.1,30,4
20260624_180929_460929,1086.736,20260624_180929_460929.png,0.1,30,4
20260624_180929_585240,1086.848,20260624_180929_585240.png,0.1,30,4
20260624_180929_698664,1086.96,20260624_180929_698664.png,0.1,30,4
20260624_180929_824831,1087.072,20260624_180929_824831.png,0.1,30,4
20260624_180929_937451,1087.184,20260624_180929_937451.png,0.1,30,4
20260624_180930_051036,1087.296,20260624_180930_051036.png,0.1,30,4
20260624_180930_177183,1087.408,20260624_180930_177183.png,0.1,30,4
20260624_180930_289148,1087.52,20260624_180930_289148.png,0.1,30,4
20260624_180930_416865,1087.632,20260624_180930_416865.png,0.1,30,4
20260624_180930_529423,1087.744,20260624_180930_529423.png,0.06141,30,5
20260624_180930_753146,1087.952,20260624_180930_753146.png,0.00743,30,5
20260624_180930_961861,1088.16,20260624_180930_961861.png,0.0009,30,5
20260624_180931_186713,1088.368,20260624_180931_186713.png,0.00011,30,5
20260624_180931_409609,1088.576,20260624_180931_409609.png,0.00001,30,5
20260624_180931_522812,1088.688,20260624_180931_522812.png,-0.1,30,3
20260624_180931_648955,1088.8,20260624_180931_648955.png,-0.06141,30,5
20260624_180931_858432,1089.008,20260624_180931_858432.png,-0.00743,30,5
20260624_180932_083115,1089.216,20260624_180932_083115.png,-0.0009,30,5
20260624_180932_304137,1089.424,20260624_180932_304137.png,-0.00011,30,5
20260624_180932_528074,1089.632,20260624_180932_528074.png,-0.00001,30,5
20260624_180932_737509,1089.84,20260624_180932_737509.png,0,30,5
20260624_180932_963216,1090.048,20260624_180932_963216.png,0,30,5
20260624_180933_184860,1090.256,20260624_180933_184860.png,0,30,5
20260624_180933_297195,1090.368,20260624_180933_297195.png,0.1,30,4
20260624_180933_520983,1090.576,20260624_180933_520983.png,0.01422,30,5
20260624_180933_744777,1090.784,20260624_180933_744777.png,0.00172,30,5
20260624_180933_857226,1090.896,20260624_180933_857226.png,-0.07924,30,3
20260624_180933_970220,1091.008,20260624_180933_970220.png,-0.07225,30,5
20260624_180934_193351,1091.216,20260624_180934_193351.png,-0.00874,30,5
20260624_180934_416837,1091.424,20260624_180934_416837.png,-0.00106,30,5
20260624_180934_629324,1091.632,20260624_180934_629324.png,-0.00013,30,5
20260624_180934_851047,1091.84,20260624_180934_851047.png,-0.00002,30,5
20260624_180935_073647,1092.048,20260624_180935_073647.png,0,30,5
20260624_180935_296453,1092.256,20260624_180935_296453.png,0,30,5
20260624_180935_458113,1092.416,20260624_180935_458113.png,0.08,30,4
20260624_180935_584453,1092.528,20260624_180935_584453.png,0.07225,30,5
20260624_180935_794068,1092.736,20260624_180935_794068.png,0.00874,30,5
20260624_180936_018779,1092.944,20260624_180936_018779.png,0.00106,30,5
20260624_180936_240255,1093.152,20260624_180936_240255.png,0.00013,30,5
20260624_180936_452599,1093.36,20260624_180936_452599.png,0.00002,30,5
20260624_180936_673614,1093.568,20260624_180936_673614.png,0,30,5
20260624_180936_896815,1093.776,20260624_180936_896815.png,0,30,5
20260624_180937_119433,1093.984,20260624_180937_119433.png,0,30,5
20260624_180937_329478,1094.192,20260624_180937_329478.png,0,30,5
20260624_180937_554272,1094.4,20260624_180937_554272.png,0,30,5
20260624_180937_776093,1094.608,20260624_180937_776093.png,0,30,5
20260624_180938_000628,1094.816,20260624_180938_000628.png,0,30,5
20260624_180938_210659,1095.024,20260624_180938_210659.png,0,30,5
20260624_180938_433235,1095.232,20260624_180938_433235.png,0,30,5
20260624_180938_656682,1095.44,20260624_180938_656682.png,0,30,5
20260624_180938_865693,1095.648,20260624_180938_865693.png,0,30,5
20260624_180939_089710,1095.856,20260624_180939_089710.png,0,30,5
20260624_180939_313187,1096.064,20260624_180939_313187.png,0,30,5
20260624_180939_425589,1096.176,20260624_180939_425589.png,0.1,30,4
20260624_180939_552142,1096.288,20260624_180939_552142.png,0.1,30,4
20260624_180939_665429,1096.4,20260624_180939_665429.png,0.1,30,4
20260624_180939_778051,1096.512,20260624_180939_778051.png,0.1,30,4
20260624_180939_904121,1096.624,20260624_180939_904121.png,0.1,30,4
20260624_180940_018938,1096.736,20260624_180940_018938.png,0.1,30,4
20260624_180940_144096,1096.848,20260624_180940_144096.png,0.1,30,4
20260624_180940_257595,1096.96,20260624_180940_257595.png,0.1,30,4
20260624_180940_370630,1097.072,20260624_180940_370630.png,0.1,30,4
20260624_180940_495645,1097.184,20260624_180940_495645.png,0.1,30,4
20260624_180940_610174,1097.296,20260624_180940_610174.png,0.1,30,4
20260624_180940_737020,1097.408,20260624_180940_737020.png,0.1,30,4
20260624_180940_849722,1097.52,20260624_180940_849722.png,0.1,30,4
20260624_180940_961857,1097.632,20260624_180940_961857.png,0.1,30,4
20260624_180941_088565,1097.744,20260624_180941_088565.png,0.1,30,4
20260624_180941_202394,1097.856,20260624_180941_202394.png,0.1,30,4
20260624_180941_317121,1097.968,20260624_180941_317121.png,0.1,30,4
20260624_180941_440642,1098.08,20260624_180941_440642.png,0.1,30,4
20260624_180941_554234,1098.192,20260624_180941_554234.png,0.1,30,4
20260624_180941_679849,1098.304,20260624_180941_679849.png,0.1,30,4
20260624_180941_794127,1098.416,20260624_180941_794127.png,0.1,30,4
20260624_180941_906439,1098.528,20260624_180941_906439.png,0.1,30,4
20260624_180942_032930,1098.64,20260624_180942_032930.png,0.1,30,4
20260624_180942_145917,1098.752,20260624_180942_145917.png,0.1,30,4
20260624_180942_272089,1098.864,20260624_180942_272089.png,0.1,30,4
20260624_180942_385837,1098.976,20260624_180942_385837.png,0.1,30,4
20260624_180942_498045,1099.088,20260624_180942_498045.png,0.1,30,4
20260624_180942_623555,1099.2,20260624_180942_623555.png,0.1,30,4
20260624_180942_737717,1099.312,20260624_180942_737717.png,0.1,30,4
20260624_180942_865422,1099.424,20260624_180942_865422.png,0.1,30,4
20260624_180942_977917,1099.536,20260624_180942_977917.png,0.1,30,4
20260624_180943_090022,1099.648,20260624_180943_090022.png,0.1,30,4
20260624_180943_217199,1099.76,20260624_180943_217199.png,0.1,30,4
20260624_180943_329657,1099.872,20260624_180943_329657.png,0.1,30,4
20260624_180943_447373,1099.984,20260624_180943_447373.png,0.1,30,4
20260624_180943_568037,1100.096,20260624_180943_568037.png,0.1,30,4
20260624_180943_681981,1100.208,20260624_180943_681981.png,0.1,30,4
20260624_180943_809010,1100.32,20260624_180943_809010.png,0.1,30,4
20260624_180943_921872,1100.432,20260624_180943_921872.png,0.1,30,4
20260624_180944_033348,1100.544,20260624_180944_033348.png,0.1,30,4
20260624_180944_161497,1100.656,20260624_180944_161497.png,0.1,30,4
20260624_180944_273278,1100.768,20260624_180944_273278.png,0.1,30,4
20260624_180944_400854,1100.88,20260624_180944_400854.png,0.1,30,4
20260624_180944_513812,1100.992,20260624_180944_513812.png,0.1,30,4
20260624_180944_626738,1101.104,20260624_180944_626738.png,0.1,30,4
20260624_180944_753212,1101.216,20260624_180944_753212.png,0.1,30,4
20260624_180944_865394,1101.328,20260624_180944_865394.png,0.085,30,5
20260624_180945_089233,1101.536,20260624_180945_089233.png,0.01028,30,5
20260624_180945_313529,1101.744,20260624_180945_313529.png,0.00124,30,5
20260624_180945_522767,1101.952,20260624_180945_522767.png,0.00015,30,5
20260624_180945_745624,1102.16,20260624_180945_745624.png,0.00002,30,5
20260624_180945_859290,1102.272,20260624_180945_859290.png,0.1,30,4
20260624_180945_985045,1102.384,20260624_180945_985045.png,0.1,30,4
20260624_180946_099028,1102.496,20260624_180946_099028.png,0.1,30,4
20260624_180946_224000,1102.608,20260624_180946_224000.png,0.1,30,4
20260624_180946_338641,1102.72,20260624_180946_338641.png,0.1,30,4
20260624_180946_561237,1102.928,20260624_180946_561237.png,0.01209,30,5
20260624_180946_771825,1103.136,20260624_180946_771825.png,0.00146,30,5
20260624_180946_994201,1103.344,20260624_180946_994201.png,0.00018,30,5
20260624_180947_217180,1103.552,20260624_180947_217180.png,0.00002,30,5
20260624_180947_441961,1103.76,20260624_180947_441961.png,0,30,5
20260624_180947_651223,1103.968,20260624_180947_651223.png,0,30,5
20260624_180947_873666,1104.176,20260624_180947_873666.png,0,30,5
20260624_180948_097144,1104.384,20260624_180948_097144.png,0,30,5
20260624_180948_309539,1104.592,20260624_180948_309539.png,0,30,5
20260624_180948_433177,1104.704,20260624_180948_433177.png,-0.085,30,5
20260624_180948_657125,1104.912,20260624_180948_657125.png,-0.01028,30,5
20260624_180948_770998,1105.024,20260624_180948_770998.png,-0.1,30,3
20260624_180948_887920,1105.136,20260624_180948_887920.png,-0.04437,30,5
20260624_180952_305155,1108.368,20260624_180952_305155.png,0.01028,30,5
20260624_180952_515203,1108.576,20260624_180952_515203.png,0.00124,30,5
20260624_180952_739560,1108.784,20260624_180952_739560.png,0.00015,30,5
20260624_180952_960946,1108.992,20260624_180952_960946.png,0.00002,30,5
20260624_180953_173037,1109.2,20260624_180953_173037.png,0,30,5
20260624_180953_395207,1109.408,20260624_180953_395207.png,0,30,5
20260624_180953_619327,1109.616,20260624_180953_619327.png,0,30,5
20260624_180953_840882,1109.824,20260624_180953_840882.png,0,30,5
20260624_180954_050135,1110.032,20260624_180954_050135.png,0,30,5
20260624_180954_273810,1110.24,20260624_180954_273810.png,0,30,5
20260624_180954_496507,1110.448,20260624_180954_496507.png,0,30,5
20260624_180954_721361,1110.656,20260624_180954_721361.png,0,30,5
20260624_180954_834593,1110.768,20260624_180954_834593.png,0.1,30,4
20260624_180954_946139,1110.88,20260624_180954_946139.png,0.1,30,4
20260624_180955_072712,1110.992,20260624_180955_072712.png,0.1,30,4
20260624_180955_186382,1111.104,20260624_180955_186382.png,0.1,30,4
20260624_180955_303225,1111.216,20260624_180955_303225.png,0.1,30,4
20260624_180955_425531,1111.328,20260624_180955_425531.png,0.1,30,4
20260624_180955_538701,1111.44,20260624_180955_538701.png,0.1,30,4
20260624_180955_665384,1111.552,20260624_180955_665384.png,0.1,30,4
20260624_180955_779611,1111.664,20260624_180955_779611.png,0.1,30,4
20260624_180955_891995,1111.776,20260624_180955_891995.png,0.1,30,4
20260624_180956_017464,1111.888,20260624_180956_017464.png,0.1,30,4
20260624_180956_129799,1112,20260624_180956_129799.png,0.1,30,4
20260624_180956_257802,1112.112,20260624_180956_257802.png,0.1,30,4
20260624_180956_369447,1112.224,20260624_180956_369447.png,0.1,30,4
20260624_180956_482948,1112.336,20260624_180956_482948.png,0.1,30,4
20260624_180956_610225,1112.448,20260624_180956_610225.png,0.1,30,4
20260624_180956_723468,1112.56,20260624_180956_723468.png,0.1,30,4
20260624_180956_849818,1112.672,20260624_180956_849818.png,0.1,30,4
20260624_180956_961737,1112.784,20260624_180956_961737.png,0.1,30,4
20260624_180957_075131,1112.896,20260624_180957_075131.png,0.1,30,4
20260624_180957_201631,1113.008,20260624_180957_201631.png,0.1,30,4
20260624_180957_315538,1113.12,20260624_180957_315538.png,0.1,30,4
20260624_180957_431551,1113.232,20260624_180957_431551.png,0.1,30,4
20260624_180957_554149,1113.344,20260624_180957_554149.png,0.1,30,4
20260624_180957_667022,1113.456,20260624_180957_667022.png,0.1,30,4
20260624_180957_793971,1113.568,20260624_180957_793971.png,0.1,30,4
20260624_180957_907717,1113.68,20260624_180957_907717.png,0.1,30,4
20260624_180958_019988,1113.792,20260624_180958_019988.png,0.1,30,4
20260624_180958_147980,1113.904,20260624_180958_147980.png,0.1,30,4
20260624_180958_260336,1114.016,20260624_180958_260336.png,0.1,30,4
20260624_180958_388652,1114.128,20260624_180958_388652.png,0.1,30,4
20260624_180958_500569,1114.24,20260624_180958_500569.png,0.1,30,4
20260624_180958_612973,1114.352,20260624_180958_612973.png,0.1,30,4
20260624_180958_741263,1114.464,20260624_180958_741263.png,0.1,30,4
20260624_180958_852455,1114.576,20260624_180958_852455.png,0.1,30,4
20260624_180958_980507,1114.688,20260624_180958_980507.png,0.1,30,4
20260624_180959_091575,1114.8,20260624_180959_091575.png,0.1,30,4
20260624_180959_204457,1114.912,20260624_180959_204457.png,0.1,30,4
20260624_180959_332973,1115.024,20260624_180959_332973.png,0.1,30,4
20260624_180959_443877,1115.136,20260624_180959_443877.png,0.1,30,4
20260624_180959_560431,1115.248,20260624_180959_560431.png,0.1,30,4
20260624_180959_685184,1115.36,20260624_180959_685184.png,0.1,30,4
20260624_180959_796713,1115.472,20260624_180959_796713.png,0.1,30,4
20260624_180959_924285,1115.584,20260624_180959_924285.png,0.1,30,4
20260624_181000_036934,1115.696,20260624_181000_036934.png,0.1,30,4
